-167.035, -392.636, 19.760, 46.791
-167.634, -393.815, 19.886, 46.858
-168.233, -395.004, 20.007, 46.925
-168.831, -396.201, 20.124, 46.992
-169.429, -397.407, 20.239, 47.059
-170.025, -398.623, 20.353, 47.126
-170.620, -399.848, 20.471, 47.193
-171.214, -401.082, 20.592, 47.260
-171.806, -402.326, 20.713, 47.327
-172.395, -403.580, 20.822, 47.394
-172.981, -404.842, 20.898, 47.461
-173.562, -406.109, 20.924, 47.528
-174.136, -407.378, 20.889, 47.595
-174.701, -408.645, 20.791, 47.662
-175.255, -409.907, 20.638, 47.729
-175.798, -411.160, 20.446, 47.796
-176.329, -412.405, 20.236, 47.863
-176.847, -413.639, 20.023, 47.930
-177.352, -414.864, 19.824, 47.997
-177.844, -416.082, 19.654, 48.064
-178.324, -417.295, 19.521, 48.131
-178.793, -418.505, 19.427, 48.198
-179.250, -419.714, 19.367, 48.265
-179.697, -420.925, 19.337, 48.332
-180.134, -422.138, 19.334, 48.399
-180.561, -423.356, 19.354, 48.466
-180.979, -424.579, 19.391, 48.533
-181.388, -425.808, 19.436, 48.600
-181.788, -427.043, 19.477, 48.667
-182.178, -428.283, 19.499, 48.734
-182.557, -429.526, 19.495, 48.801
-182.927, -430.770, 19.457, 48.868
-183.285, -432.013, 19.397, 48.935
-183.634, -433.255, 19.338, 49.002
-183.972, -434.497, 19.301, 49.069
-184.302, -435.740, 19.292, 49.136
-184.625, -436.986, 19.307, 49.203
-184.940, -438.236, 19.343, 49.270
-185.250, -439.490, 19.396, 49.337
-185.556, -440.750, 19.463, 49.404
-185.857, -442.016, 19.544, 49.471
-186.155, -443.289, 19.635, 49.538
-186.449, -444.569, 19.735, 49.605
-186.741, -445.857, 19.843, 49.672
-187.030, -447.153, 19.957, 49.739
-187.318, -448.457, 20.077, 49.806
-187.604, -449.770, 20.202, 49.873
-187.888, -451.093, 20.331, 49.940
-188.171, -452.424, 20.464, 50.007
-188.452, -453.765, 20.600, 50.074
-188.732, -455.116, 20.738, 50.141
-189.011, -456.476, 20.878, 50.208
-189.289, -457.846, 21.020, 50.275
-189.566, -459.226, 21.163, 50.342
-189.843, -460.616, 21.308, 50.409
-190.118, -462.016, 21.453, 50.476
-190.392, -463.426, 21.600, 50.543
-190.666, -464.846, 21.745, 50.610
-190.939, -466.276, 21.880, 50.677
-191.211, -467.714, 21.990, 50.744
-191.481, -469.157, 22.063, 50.811
-191.749, -470.604, 22.089, 50.878
-192.015, -472.051, 22.065, 50.945
-192.278, -473.494, 21.996, 51.012
-192.537, -474.932, 21.894, 51.079
-192.793, -476.362, 21.774, 51.146
-193.046, -477.785, 21.651, 51.213
-193.294, -479.202, 21.541, 51.280
-193.540, -480.612, 21.455, 51.347
-193.783, -482.019, 21.399, 51.414
-194.024, -483.424, 21.370, 51.481
-194.263, -484.829, 21.364, 51.548
-194.500, -486.234, 21.379, 51.615
-194.736, -487.641, 21.411, 51.682
-194.971, -489.052, 21.458, 51.749
-195.204, -490.466, 21.517, 51.816
-195.437, -491.885, 21.587, 51.883
-195.669, -493.310, 21.666, 51.950
-195.900, -494.739, 21.746, 52.017
-196.130, -496.174, 21.817, 52.084
-196.359, -497.613, 21.872, 52.151
-196.587, -499.055, 21.904, 52.218
-196.813, -500.497, 21.910, 52.285
-197.038, -501.939, 21.889, 52.352
-197.260, -503.379, 21.844, 52.419
-197.481, -504.815, 21.784, 52.486
-197.699, -506.248, 21.717, 52.553
-197.915, -507.676, 21.652, 52.620
-198.128, -509.101, 21.596, 52.687
-198.340, -510.523, 21.557, 52.754
-198.550, -511.944, 21.540, 52.821
-198.759, -513.365, 21.544, 52.888
-198.966, -514.788, 21.566, 52.955
-199.172, -516.212, 21.604, 53.022
-199.377, -517.641, 21.653, 53.089
-199.581, -519.072, 21.705, 53.156
-199.785, -520.507, 21.756, 53.223
-199.987, -521.946, 21.798, 53.290
-200.189, -523.386, 21.826, 53.357
-200.389, -524.828, 21.838, 53.424
-200.587, -526.270, 21.830, 53.491
-200.784, -527.710, 21.797, 53.558
-200.979, -529.147, 21.734, 53.625
-201.172, -530.579, 21.644, 53.692
-201.362, -532.004, 21.531, 53.759
-201.550, -533.420, 21.402, 53.826
-201.736, -534.828, 21.263, 53.893
-201.918, -536.228, 21.125, 53.960
-202.098, -537.619, 20.995, 54.027
-202.276, -539.002, 20.881, 54.094
-202.452, -540.379, 20.786, 54.161
-202.625, -541.751, 20.715, 54.228
-202.797, -543.119, 20.666, 54.295
-202.967, -544.485, 20.636, 54.362
-203.135, -545.851, 20.620, 54.429
-203.303, -547.215, 20.610, 54.496
-203.468, -548.579, 20.598, 54.563
-203.632, -549.942, 20.577, 54.630
-203.795, -551.303, 20.541, 54.697
-203.956, -552.660, 20.487, 54.764
-204.114, -554.014, 20.416, 54.831
-204.271, -555.362, 20.327, 54.898
-204.426, -556.704, 20.227, 54.965
-204.578, -558.038, 20.119, 55.032
-204.728, -559.366, 20.009, 55.099
-204.876, -560.687, 19.903, 55.166
-205.022, -562.002, 19.806, 55.233
-205.166, -563.311, 19.720, 55.300
-205.308, -564.615, 19.649, 55.367
-205.448, -565.915, 19.592, 55.434
-205.587, -567.212, 19.547, 55.501
-205.723, -568.507, 19.513, 55.568
-205.859, -569.800, 19.483, 55.635
-205.992, -571.091, 19.454, 55.702
-206.124, -572.380, 19.421, 55.769
-206.254, -573.666, 19.379, 55.836
-206.383, -574.950, 19.328, 55.903
-206.510, -576.229, 19.265, 55.970
-206.635, -577.504, 19.193, 56.037
-206.757, -578.774, 19.111, 56.104
-206.878, -580.039, 19.025, 56.171
-206.997, -581.298, 18.937, 56.238
-207.113, -582.551, 18.850, 56.305
-207.228, -583.799, 18.767, 56.372
-207.340, -585.042, 18.692, 56.439
-207.451, -586.280, 18.624, 56.506
-207.560, -587.514, 18.566, 56.573
-207.667, -588.746, 18.515, 56.640
-207.771, -589.974, 18.470, 56.707
-207.875, -591.199, 18.429, 56.774
-207.976, -592.422, 18.389, 56.841
-208.075, -593.642, 18.347, 56.908
-208.173, -594.860, 18.301, 56.975
-208.268, -596.074, 18.250, 57.042
-208.361, -597.285, 18.192, 57.109
-208.453, -598.491, 18.128, 57.176
-208.542, -599.694, 18.060, 57.243
-208.628, -600.891, 17.988, 57.310
-208.713, -602.084, 17.915, 57.377
-208.795, -603.273, 17.842, 57.444
-208.875, -604.456, 17.771, 57.511
-208.953, -605.636, 17.704, 57.578
-209.028, -606.811, 17.642, 57.645
-209.101, -607.982, 17.585, 57.712
-209.172, -609.151, 17.532, 57.779
-209.240, -610.315, 17.483, 57.846
-209.306, -611.477, 17.436, 57.913
-209.369, -612.636, 17.390, 57.980
-209.430, -613.792, 17.344, 58.047
-209.489, -614.945, 17.295, 58.114
-209.545, -616.094, 17.244, 58.181
-209.599, -617.240, 17.189, 58.248
-209.649, -618.383, 17.131, 58.315
-209.697, -619.521, 17.071, 58.382
-209.741, -620.656, 17.009, 58.449
-209.783, -621.786, 16.946, 58.516
-209.821, -622.912, 16.883, 58.583
-209.857, -624.035, 16.821, 58.650
-209.889, -625.153, 16.761, 58.717
-209.918, -626.268, 16.704, 58.784
-209.944, -627.379, 16.649, 58.851
-209.965, -628.486, 16.597, 58.918
-209.983, -629.590, 16.547, 58.985
-209.996, -630.691, 16.498, 59.052
-210.005, -631.789, 16.449, 59.119
-210.010, -632.884, 16.401, 59.186
-210.011, -633.975, 16.352, 59.253
-210.007, -635.063, 16.301, 59.320
-209.998, -636.148, 16.249, 59.387
-209.984, -637.228, 16.195, 59.454
-209.964, -638.306, 16.141, 59.521
-209.940, -639.379, 16.085, 59.588
-209.909, -640.448, 16.028, 59.655
-209.872, -641.514, 15.972, 59.722
-209.826, -642.575, 15.916, 59.789
-209.772, -643.632, 15.861, 59.856
-209.709, -644.685, 15.807, 59.923
-209.637, -645.734, 15.755, 59.990
-209.556, -646.779, 15.705, 60.057
-209.465, -647.820, 15.655, 60.124
-209.367, -648.857, 15.607, 60.191
-209.259, -649.890, 15.560, 60.258
-209.144, -650.918, 15.512, 60.325
-209.021, -651.943, 15.464, 60.392
-208.890, -652.963, 15.415, 60.459
-208.752, -653.980, 15.366, 60.526
-208.607, -654.991, 15.315, 60.593
-208.456, -655.999, 15.264, 60.660
-208.298, -657.002, 15.211, 60.727
-208.134, -658.000, 15.159, 60.794
-207.963, -658.994, 15.106, 60.861
-207.787, -659.983, 15.053, 60.928
-207.604, -660.967, 15.001, 60.995
-207.416, -661.947, 14.949, 61.062
-207.222, -662.922, 14.898, 61.129
-207.022, -663.893, 14.849, 61.196
-206.816, -664.859, 14.801, 61.263
-206.605, -665.821, 14.753, 61.330
-206.388, -666.778, 14.707, 61.397
-206.165, -667.731, 14.661, 61.464
-205.937, -668.679, 14.615, 61.531
-205.703, -669.623, 14.569, 61.598
-205.464, -670.562, 14.523, 61.665
-205.218, -671.496, 14.476, 61.732
-204.967, -672.426, 14.429, 61.799
-204.709, -673.350, 14.381, 61.866
-204.445, -674.270, 14.333, 61.933
-204.174, -675.184, 14.285, 62.000
-203.897, -676.093, 14.237, 62.067
-203.614, -676.996, 14.189, 62.134
-203.323, -677.894, 14.141, 62.201
-203.025, -678.786, 14.094, 62.268
-202.720, -679.673, 14.047, 62.335
-202.409, -680.554, 14.001, 62.402
-202.092, -681.430, 13.956, 62.469
-201.769, -682.300, 13.911, 62.536
-201.439, -683.165, 13.866, 62.603
-201.102, -684.023, 13.821, 62.670
-200.757, -684.875, 13.775, 62.737
-200.405, -685.721, 13.730, 62.804
-200.044, -686.560, 13.684, 62.871
-199.675, -687.392, 13.639, 62.938
-199.298, -688.217, 13.593, 63.005
-198.911, -689.034, 13.548, 63.072
-198.515, -689.843, 13.502, 63.139
-198.109, -690.644, 13.457, 63.206
-197.693, -691.436, 13.412, 63.273
-197.271, -692.222, 13.369, 63.340
-196.840, -692.999, 13.326, 63.407
-196.400, -693.769, 13.282, 63.474
-195.952, -694.530, 13.237, 63.541
-195.495, -695.282, 13.192, 63.608
-195.029, -696.026, 13.147, 63.675
-194.554, -696.759, 13.102, 63.742
-194.068, -697.482, 13.057, 63.809
-193.572, -698.195, 13.012, 63.876
-193.066, -698.896, 12.968, 63.943
-192.550, -699.586, 12.923, 64.010
-192.026, -700.267, 12.882, 64.077
-191.493, -700.938, 12.841, 64.144
-190.951, -701.598, 12.798, 64.211
-190.400, -702.246, 12.754, 64.278
-189.841, -702.883, 12.710, 64.345
-189.272, -703.508, 12.666, 64.412
-188.694, -704.120, 12.622, 64.479
-188.106, -704.719, 12.578, 64.546
-187.510, -705.304, 12.533, 64.613
-186.906, -705.878, 12.493, 64.680
-186.294, -706.440, 12.450, 64.747
-185.675, -706.989, 12.407, 64.814
-185.048, -707.525, 12.364, 64.881
-184.414, -708.047, 12.320, 64.948
-183.772, -708.555, 12.276, 65.015
-183.122, -709.048, 12.232, 65.082
-182.465, -709.527, 12.188, 65.149
-181.802, -709.992, 12.149, 65.216
-181.133, -710.445, 12.108, 65.283
-180.458, -710.883, 12.066, 65.350
-179.777, -711.307, 12.023, 65.417
-179.091, -711.715, 11.980, 65.484
-178.398, -712.107, 11.936, 65.551
-177.700, -712.483, 11.893, 65.618
-176.996, -712.842, 11.851, 65.685
-176.287, -713.186, 11.813, 65.752
-175.574, -713.515, 11.774, 65.819
-174.857, -713.827, 11.733, 65.886
-174.135, -714.123, 11.692, 65.953
-173.410, -714.401, 11.651, 66.020
-172.681, -714.661, 11.610, 66.087
-171.950, -714.907, 11.574, 66.154
-171.216, -715.138, 11.535, 66.221
-170.480, -715.351, 11.495, 66.288
-169.742, -715.549, 11.454, 66.355
-169.003, -715.729, 11.414, 66.422
-168.262, -715.891, 11.373, 66.489
-167.521, -716.040, 11.337, 66.556
-166.780, -716.174, 11.299, 66.623
-166.038, -716.293, 11.260, 66.690
-165.297, -716.396, 11.221, 66.757
-164.557, -716.484, 11.182, 66.824
-163.817, -716.559, 11.148, 66.891
-163.078, -716.621, 11.119, 66.958
-162.340, -716.668, 11.106, 67.025
-161.600, -716.701, 11.119, 67.092
-160.858, -716.720, 11.162, 67.159
-160.111, -716.722, 11.234, 67.226
-159.358, -716.712, 11.338, 67.293
-158.597, -716.687, 11.459, 67.360
-157.829, -716.646, 11.592, 67.427
-157.052, -716.589, 11.730, 67.494
-156.268, -716.516, 11.866, 67.561
-155.477, -716.424, 11.995, 67.628
-154.681, -716.315, 12.112, 67.695
-153.879, -716.190, 12.219, 67.762
-153.074, -716.048, 12.310, 67.829
-152.266, -715.890, 12.387, 67.896
-151.458, -715.714, 12.451, 67.963
-150.649, -715.522, 12.507, 68.030
-149.841, -715.314, 12.559, 68.097
-149.033, -715.088, 12.612, 68.164
-148.226, -714.848, 12.674, 68.231
-147.418, -714.593, 12.741, 68.298
-146.610, -714.323, 12.817, 68.365
-145.802, -714.037, 12.897, 68.432
-144.994, -713.735, 12.969, 68.499
-144.189, -713.417, 13.022, 68.566
-143.386, -713.085, 13.046, 68.633
-142.590, -712.738, 13.036, 68.700
-141.803, -712.378, 12.991, 68.767
-141.026, -712.006, 12.917, 68.834
-140.260, -711.625, 12.824, 68.901
-139.505, -711.235, 12.718, 68.968
-138.764, -710.836, 12.610, 69.035
-138.034, -710.430, 12.509, 69.102
-137.317, -710.014, 12.422, 69.169
-136.610, -709.588, 12.354, 69.236
-135.914, -709.153, 12.307, 69.303
-135.228, -708.706, 12.280, 69.370
-134.548, -708.251, 12.272, 69.437
-133.876, -707.784, 12.274, 69.504
-133.212, -707.306, 12.280, 69.571
-132.556, -706.817, 12.283, 69.638
-131.909, -706.316, 12.280, 69.705
-131.272, -705.803, 12.267, 69.772
-130.647, -705.279, 12.241, 69.839
-130.032, -704.746, 12.208, 69.906
-129.428, -704.204, 12.162, 69.973
-128.838, -703.653, 12.108, 70.040
-128.261, -703.093, 12.048, 70.107
-127.698, -702.525, 11.988, 70.174
-127.149, -701.949, 11.931, 70.241
-126.612, -701.366, 11.881, 70.308
-126.088, -700.776, 11.837, 70.375
-125.576, -700.178, 11.798, 70.442
-125.078, -699.572, 11.764, 70.509
-124.592, -698.958, 11.736, 70.576
-124.120, -698.336, 11.710, 70.643
-123.662, -697.706, 11.687, 70.710
-123.215, -697.070, 11.667, 70.777
-122.780, -696.427, 11.643, 70.844
-122.358, -695.778, 11.615, 70.911
-121.950, -695.122, 11.582, 70.978
-121.555, -694.461, 11.546, 71.045
-121.175, -693.795, 11.506, 71.112
-120.809, -693.123, 11.468, 71.179
-120.455, -692.448, 11.447, 71.246
-120.114, -691.766, 11.451, 71.313
-119.784, -691.076, 11.486, 71.380
-119.465, -690.377, 11.553, 71.447
-119.158, -689.666, 11.647, 71.514
-118.861, -688.944, 11.762, 71.581
-118.572, -688.208, 11.897, 71.648
-118.293, -687.460, 12.040, 71.715
-118.024, -686.697, 12.184, 71.782
-117.765, -685.921, 12.322, 71.849
-117.518, -685.132, 12.450, 71.916
-117.282, -684.332, 12.563, 71.983
-117.059, -683.521, 12.659, 72.050
-116.846, -682.702, 12.743, 72.117
-116.645, -681.874, 12.811, 72.184
-116.456, -681.040, 12.869, 72.251
-116.279, -680.199, 12.922, 72.318
-116.113, -679.352, 12.974, 72.385
-115.959, -678.500, 13.029, 72.452
-115.817, -677.641, 13.092, 72.519
-115.686, -676.775, 13.164, 72.586
-115.565, -675.903, 13.247, 72.653
-115.454, -675.023, 13.342, 72.720
-115.352, -674.135, 13.445, 72.787
-115.260, -673.239, 13.554, 72.854
-115.176, -672.335, 13.667, 72.921
-115.102, -671.422, 13.780, 72.988
-115.037, -670.501, 13.891, 73.055
-114.981, -669.573, 13.999, 73.122
-114.934, -668.637, 14.101, 73.189
-114.896, -667.693, 14.197, 73.256
-114.867, -666.744, 14.288, 73.323
-114.847, -665.788, 14.374, 73.390
-114.835, -664.827, 14.458, 73.457
-114.832, -663.860, 14.540, 73.524
-114.838, -662.888, 14.622, 73.591
-114.851, -661.910, 14.707, 73.658
-114.872, -660.926, 14.796, 73.725
-114.901, -659.936, 14.889, 73.792
-114.937, -658.940, 14.987, 73.859
-114.980, -657.938, 15.089, 73.926
-115.031, -656.929, 15.195, 73.993
-115.089, -655.913, 15.304, 74.060
-115.153, -654.890, 15.415, 74.127
-115.224, -653.860, 15.526, 74.194
-115.301, -652.823, 15.636, 74.261
-115.386, -651.780, 15.746, 74.328
-115.476, -650.729, 15.853, 74.395
-115.572, -649.673, 15.958, 74.462
-115.675, -648.610, 16.062, 74.529
-115.783, -647.540, 16.163, 74.596
-115.898, -646.465, 16.264, 74.663
-116.017, -645.383, 16.365, 74.730
-116.143, -644.295, 16.467, 74.797
-116.274, -643.201, 16.570, 74.864
-116.410, -642.100, 16.676, 74.931
-116.551, -640.993, 16.784, 74.998
-116.698, -639.879, 16.894, 75.065
-116.850, -638.758, 17.007, 75.132
-117.007, -637.630, 17.122, 75.199
-117.170, -636.495, 17.239, 75.266
-117.337, -635.353, 17.357, 75.333
-117.510, -634.204, 17.476, 75.400
-117.688, -633.048, 17.595, 75.467
-117.870, -631.884, 17.714, 75.534
-118.057, -630.713, 17.833, 75.601
-118.248, -629.534, 17.951, 75.668
-118.444, -628.349, 18.069, 75.735
-118.644, -627.156, 18.184, 75.802
-118.848, -625.957, 18.285, 75.869
-119.055, -624.753, 18.354, 75.936
-119.266, -623.547, 18.376, 76.003
-119.478, -622.342, 18.341, 76.070
-119.692, -621.143, 18.251, 76.137
-119.907, -619.953, 18.115, 76.204
-120.121, -618.773, 17.949, 76.271
-120.334, -617.604, 17.768, 76.338
-120.547, -616.448, 17.587, 76.405
-120.759, -615.303, 17.421, 76.472
-120.970, -614.167, 17.281, 76.539
-121.181, -613.039, 17.178, 76.606
-121.391, -611.916, 17.115, 76.673
-121.600, -610.795, 17.089, 76.740
-121.810, -609.674, 17.095, 76.807
-122.021, -608.552, 17.125, 76.874
-122.232, -607.428, 17.166, 76.941
-122.443, -606.300, 17.204, 77.008
-122.654, -605.171, 17.229, 77.075
-122.865, -604.042, 17.231, 77.142
-123.074, -602.913, 17.203, 77.209
-123.283, -601.788, 17.145, 77.276
-123.489, -600.668, 17.060, 77.343
-123.693, -599.554, 16.956, 77.410
-123.895, -598.448, 16.839, 77.477
-124.094, -597.349, 16.719, 77.544
-124.290, -596.257, 16.605, 77.611
-124.483, -595.171, 16.503, 77.678
-124.673, -594.091, 16.419, 77.745
-124.860, -593.016, 16.355, 77.812
-125.044, -591.942, 16.313, 77.879
-125.225, -590.871, 16.290, 77.946
-125.404, -589.799, 16.280, 78.013
-125.579, -588.728, 16.276, 78.080
-125.751, -587.656, 16.273, 78.147
-125.919, -586.585, 16.263, 78.214
-126.084, -585.514, 16.241, 78.281
-126.245, -584.445, 16.206, 78.348
-126.402, -583.378, 16.155, 78.415
-126.555, -582.315, 16.091, 78.482
-126.702, -581.256, 16.016, 78.549
-126.844, -580.201, 15.935, 78.616
-126.981, -579.151, 15.852, 78.683
-127.112, -578.106, 15.772, 78.750
-127.238, -577.066, 15.697, 78.817
-127.357, -576.029, 15.632, 78.884
-127.469, -574.995, 15.576, 78.951
-127.575, -573.964, 15.531, 79.018
-127.672, -572.935, 15.494, 79.085
-127.761, -571.907, 15.463, 79.152
-127.841, -570.880, 15.437, 79.219
-127.912, -569.854, 15.410, 79.286
-127.973, -568.830, 15.382, 79.353
-128.026, -567.807, 15.348, 79.420
-128.069, -566.786, 15.309, 79.487
-128.103, -565.769, 15.263, 79.554
-128.128, -564.754, 15.210, 79.621
-128.145, -563.742, 15.153, 79.688
-128.154, -562.735, 15.092, 79.755
-128.154, -561.732, 15.030, 79.822
-128.147, -560.733, 14.969, 79.889
-128.132, -559.737, 14.910, 79.956
-128.111, -558.746, 14.855, 80.023
-128.083, -557.758, 14.804, 80.090
-128.049, -556.774, 14.758, 80.157
-128.009, -555.793, 14.716, 80.224
-127.964, -554.814, 14.677, 80.291
-127.914, -553.839, 14.640, 80.358
-127.860, -552.866, 14.604, 80.425
-127.802, -551.895, 14.566, 80.492
-127.741, -550.928, 14.527, 80.559
-127.677, -549.963, 14.485, 80.626
-127.609, -549.002, 14.440, 80.693
-127.538, -548.044, 14.392, 80.760
-127.464, -547.089, 14.343, 80.827
-127.388, -546.138, 14.292, 80.894
-127.308, -545.191, 14.241, 80.961
-127.226, -544.247, 14.190, 81.028
-127.141, -543.307, 14.141, 81.095
-127.054, -542.371, 14.093, 81.162
-126.964, -541.438, 14.047, 81.229
-126.871, -540.507, 14.004, 81.296
-126.776, -539.581, 13.962, 81.363
-126.678, -538.657, 13.921, 81.430
-126.577, -537.736, 13.881, 81.497
-126.474, -536.818, 13.842, 81.564
-126.369, -535.902, 13.802, 81.631
-126.262, -534.990, 13.761, 81.698
-126.153, -534.081, 13.719, 81.765
-126.041, -533.175, 13.676, 81.832
-125.928, -532.272, 13.633, 81.899
-125.812, -531.373, 13.588, 81.966
-125.693, -530.477, 13.543, 82.033
-125.573, -529.584, 13.498, 82.100
-125.449, -528.694, 13.453, 82.167
-125.323, -527.808, 13.409, 82.234
-125.195, -526.925, 13.366, 82.301
-125.065, -526.046, 13.323, 82.368
-124.932, -525.169, 13.282, 82.435
-124.797, -524.296, 13.241, 82.502
-124.660, -523.425, 13.201, 82.569
-124.520, -522.558, 13.161, 82.636
-124.378, -521.694, 13.121, 82.703
-124.233, -520.833, 13.081, 82.770
-124.085, -519.975, 13.041, 82.837
-123.935, -519.121, 13.001, 82.904
-123.783, -518.269, 12.960, 82.971
-123.629, -517.421, 12.919, 83.038
-123.472, -516.576, 12.878, 83.105
-123.312, -515.734, 12.836, 83.172
-123.149, -514.896, 12.795, 83.239
-122.984, -514.061, 12.754, 83.306
-122.816, -513.229, 12.713, 83.373
-122.646, -512.400, 12.673, 83.440
-122.472, -511.575, 12.633, 83.507
-122.296, -510.753, 12.594, 83.574
-122.117, -509.935, 12.554, 83.641
-121.935, -509.119, 12.515, 83.708
-121.750, -508.307, 12.477, 83.775
-121.562, -507.499, 12.438, 83.842
-121.371, -506.694, 12.400, 83.909
-121.177, -505.892, 12.361, 83.976
-120.979, -505.093, 12.322, 84.043
-120.779, -504.298, 12.284, 84.110
-120.576, -503.507, 12.245, 84.177
-120.369, -502.719, 12.206, 84.244
-120.158, -501.934, 12.168, 84.311
-119.944, -501.154, 12.129, 84.378
-119.725, -500.377, 12.091, 84.445
-119.503, -499.604, 12.053, 84.512
-119.278, -498.834, 12.015, 84.579
-119.048, -498.068, 11.978, 84.646
-118.814, -497.307, 11.940, 84.713
-118.575, -496.549, 11.903, 84.780
-118.332, -495.795, 11.867, 84.847
-118.086, -495.045, 11.830, 84.914
-117.834, -494.299, 11.794, 84.981
-117.577, -493.558, 11.757, 85.048
-117.317, -492.820, 11.721, 85.115
-117.051, -492.087, 11.684, 85.182
-116.781, -491.358, 11.648, 85.249
-116.504, -490.634, 11.611, 85.316
-116.221, -489.916, 11.574, 85.383
-115.933, -489.201, 11.538, 85.450
-115.640, -488.492, 11.502, 85.517
-115.339, -487.788, 11.465, 85.584
-115.032, -487.091, 11.428, 85.651
-114.719, -486.398, 11.394, 85.718
-114.399, -485.710, 11.358, 85.785
-114.072, -485.030, 11.322, 85.852
-113.736, -484.356, 11.285, 85.919
-113.391, -483.689, 11.249, 85.986
-113.039, -483.028, 11.215, 86.053
-112.679, -482.375, 11.180, 86.120
-112.311, -481.729, 11.145, 86.187
-111.933, -481.091, 11.109, 86.254
-111.550, -480.460, 11.076, 86.321
-111.158, -479.836, 11.041, 86.388
-110.758, -479.220, 11.005, 86.455
-110.350, -478.612, 10.969, 86.522
-109.936, -478.011, 10.936, 86.589
-109.515, -477.418, 10.901, 86.656
-109.087, -476.833, 10.865, 86.723
-108.651, -476.257, 10.828, 86.790
-108.209, -475.688, 10.795, 86.857
-107.762, -475.127, 10.760, 86.924
-107.307, -474.574, 10.723, 86.991
-106.845, -474.031, 10.687, 87.058
-106.379, -473.494, 10.653, 87.125
-105.907, -472.966, 10.617, 87.192
-105.428, -472.447, 10.580, 87.259
-104.943, -471.938, 10.543, 87.326
-104.450, -471.439, 10.505, 87.393
-103.953, -470.948, 10.470, 87.460
-103.450, -470.467, 10.436, 87.527
-102.940, -469.996, 10.411, 87.594
-102.422, -469.535, 10.408, 87.661
-101.894, -469.082, 10.434, 87.728
-101.357, -468.636, 10.492, 87.795
-100.809, -468.195, 10.574, 87.862
-100.248, -467.761, 10.676, 87.929
-99.673, -467.333, 10.791, 87.996
-99.086, -466.908, 10.916, 88.063
-98.484, -466.489, 11.039, 88.130
-97.869, -466.077, 11.155, 88.197
-97.240, -465.671, 11.261, 88.264
-96.600, -465.272, 11.359, 88.331
-95.948, -464.880, 11.442, 88.398
-95.286, -464.497, 11.512, 88.465
-94.613, -464.124, 11.572, 88.532
-93.930, -463.761, 11.625, 88.599
-93.239, -463.407, 11.679, 88.666
-92.539, -463.062, 11.733, 88.733
-91.830, -462.727, 11.792, 88.800
-91.112, -462.402, 11.856, 88.867
-90.384, -462.088, 11.928, 88.934
-89.646, -461.785, 12.007, 89.001
-88.898, -461.490, 12.097, 89.068
-88.139, -461.205, 12.192, 89.135
-87.370, -460.930, 12.289, 89.202
-86.591, -460.666, 12.388, 89.269
-85.801, -460.413, 12.486, 89.336
-85.000, -460.171, 12.581, 89.403
-84.190, -459.943, 12.674, 89.470
-83.370, -459.724, 12.767, 89.537
-82.541, -459.517, 12.855, 89.604
-81.703, -459.322, 12.940, 89.671
-80.857, -459.140, 13.022, 89.738
-80.003, -458.972, 13.102, 89.805
-79.140, -458.817, 13.182, 89.872
-78.270, -458.677, 13.260, 89.939
-77.392, -458.552, 13.326, 90.006
-76.509, -458.443, 13.370, 90.073
-75.623, -458.351, 13.383, 90.140
-74.736, -458.276, 13.360, 90.207
-73.851, -458.215, 13.306, 90.274
-72.970, -458.169, 13.222, 90.341
-72.095, -458.139, 13.117, 90.408
-71.227, -458.124, 13.002, 90.475
-70.366, -458.124, 12.887, 90.542
-69.513, -458.140, 12.780, 90.609
-68.666, -458.171, 12.688, 90.676
-67.826, -458.218, 12.617, 90.743
-66.990, -458.282, 12.568, 90.810
-66.157, -458.362, 12.540, 90.877
-65.328, -458.459, 12.528, 90.944
-64.500, -458.570, 12.532, 91.011
-63.674, -458.696, 12.537, 91.078
-62.850, -458.837, 12.540, 91.145
-62.030, -458.995, 12.533, 91.212
-61.214, -459.168, 12.515, 91.279
-60.403, -459.359, 12.484, 91.346
-59.600, -459.567, 12.440, 91.413
-58.806, -459.792, 12.384, 91.480
-58.019, -460.031, 12.326, 91.547
-57.241, -460.284, 12.261, 91.614
-56.473, -460.553, 12.194, 91.681
-55.716, -460.838, 12.129, 91.748
-54.969, -461.138, 12.069, 91.815
-54.233, -461.456, 12.016, 91.882
-53.508, -461.790, 11.970, 91.949
-52.794, -462.141, 11.932, 92.016
-52.090, -462.507, 11.906, 92.083
-51.395, -462.887, 11.882, 92.150
-50.711, -463.284, 11.858, 92.217
-50.039, -463.696, 11.832, 92.284
-49.378, -464.123, 11.803, 92.351
-48.731, -464.566, 11.770, 92.418
-48.098, -465.025, 11.733, 92.485
-47.479, -465.499, 11.693, 92.552
-46.873, -465.985, 11.655, 92.619
-46.280, -466.483, 11.611, 92.686
-45.702, -466.994, 11.563, 92.753
-45.139, -467.516, 11.514, 92.820
-44.593, -468.051, 11.465, 92.887
-44.062, -468.597, 11.421, 92.954
-43.548, -469.155, 11.385, 93.021
-43.050, -469.725, 11.365, 93.088
-42.564, -470.306, 11.370, 93.155
-42.092, -470.899, 11.395, 93.222
-41.632, -471.506, 11.443, 93.289
-41.185, -472.127, 11.517, 93.356
-40.750, -472.764, 11.612, 93.423
-40.327, -473.418, 11.725, 93.490
-39.916, -474.089, 11.850, 93.557
-39.516, -474.776, 11.988, 93.624
